ID Cliente,Nombre Completo,Genero,Edad,Estado,Tipo de empleo,Fecha de Inicio,Balance,Estado Civil,Ultimo grado de estudios,Credito vivienda,Otro credito,Forma de contacto,Impago en credito
3511,Germana Klein,Mujer,40,Texas,Empleado,03/12/2020,"$48,213.66",Casado,Universidad,No,No,Correo,Si
3512,Redford Silva,Hombre,33,Texas,Obrero,03/12/2020,"$54,970.16",Soltero,Preparatoria,No,No,Correo,No
3513,Lesli Lindsey,Mujer,32,Texas,Empleado,03/12/2020,"$32,032.28",Soltero,Preparatoria,No,No,Correo,No
3514,Henrique Garcia,Hombre,31,Texas,Otro,03/12/2020,"$47,776.42",Casado,Otro,No,No,Celular,No
3515,Benton Meyer,Hombre,25,Texas,Obrero,03/12/2020,"$2,333.28",Casado,Universidad,Si,No,Domicilio,No
3516,Avrom Rogers,Hombre,34,Texas,Empleado,03/12/2020,"$51,692.93",Soltero,Preparatoria,No,No,Correo,No
3517,Marshal May,Hombre,33,Texas,Empleado,03/12/2020,"$9,960.88",Divorciado,Basica,Si,No,Domicilio,No
3518,Aveline Franklin,Mujer,28,Texas,Empleado,03/12/2020,"$42,042.45",Casado,Preparatoria,Si,No,Correo,No
3519,Carmon Cross,Mujer,25,Texas,Empleado,03/12/2020,"$58,247.19",Casado,Universidad,Si,No,Correo,No
3520,Tabbie Horton,Mujer,28,Texas,Obrero,03/12/2020,"$33,320.69",Casado,Universidad,No,No,Celular,No
3521,Remus Jones,Hombre,51,Nevada,Obrero,03/12/2020,"$7,529.03",Soltero,Preparatoria,Si,No,Correo,No
3522,Elroy Nunez,Hombre,52,Nevada,Empleado,03/12/2020,"$112,168.07",Casado,Preparatoria,Si,No,Domicilio,No
3523,Binky Gomez,Hombre,47,Nevada,Obrero,03/12/2020,"$5,322.36",Casado,Universidad,Si,No,Correo,No
3524,Ford Weaver,Hombre,42,Nevada,Otro,03/12/2020,"$36,348.18",Casado,Universidad,Si,Si,Correo,No
3525,Niven Yates,Hombre,54,Nevada,Obrero,03/12/2020,"$1,644.88",Casado,Universidad,No,Si,Correo,No
3526,Myna Meyer,Mujer,52,Nevada,Otro,03/12/2020,"$69,432.00",Soltero,Universidad,Si,No,Correo,No
3527,Elene Thompson,Mujer,53,Nevada,Otro,03/12/2020,"$38,206.85",Casado,Universidad,Si,No,Correo,No
3528,Grata Jensen,Mujer,41,Nevada,Otro,03/12/2020,"$10,543.39",Divorciado,Universidad,Si,No,Correo,Si
3529,Carmine Bridges,Mujer,32,Nevada,Otro,03/12/2020,"$36,628.79",Divorciado,Preparatoria,Si,No,Correo,No
3530,Paolo Wood,Hombre,27,Nevada,Obrero,03/12/2020,"$67,187.72",Soltero,Preparatoria,No,No,Correo,No
3531,Hayden Colon,Hombre,46,Nevada,Obrero,03/12/2020,"$58,531.82",Casado,Preparatoria,Si,No,Correo,No
3532,Laina Spencer,Mujer,47,Nevada,Otro,03/12/2020,"$34,502.82",Divorciado,Preparatoria,No,No,Correo,No
3533,Quintin May,Hombre,50,Nevada,Empleado,03/12/2020,"$31,796.88",Casado,Universidad,Si,No,Domicilio,No
3534,Dyane Becker,Mujer,18,Arizona,Empleado,03/12/2020,"$6,156.03",Soltero,Universidad,No,No,Correo,No
3535,Bishop Mccormick,Hombre,38,Arizona,Obrero,03/12/2020,"$45,405.33",Soltero,Universidad,Si,No,Correo,No
3536,Kaleb Jensen,Hombre,30,Arizona,Obrero,03/12/2020,"$41,087.42",Casado,Basica,No,No,Celular,No
3537,Jehanna Cross,Mujer,40,Texas,Otro,04/12/2020,"$25,811.63",Casado,Otro,Si,No,Domicilio,No
3538,Randolph Rogers,Hombre,37,Texas,Empleado,04/12/2020,"$10,087.25",Divorciado,Universidad,Si,No,Domicilio,No
3539,Morrie Peterson,Hombre,39,Texas,Empleado,04/12/2020,"$34,885.28",Soltero,Preparatoria,No,No,Correo,Si
3540,Archibold Carr,Hombre,57,Nevada,Obrero,04/12/2020,"$5,671.67",Soltero,Universidad,Si,No,Correo,No
3541,Maurice Peterson,Hombre,37,Nevada,Otro,04/12/2020,"$58,660.67",Casado,Basica,No,No,Celular,Si
3542,Hale Horton,Hombre,35,Nevada,Obrero,04/12/2020,"$39,609.76",Casado,Preparatoria,No,No,Correo,No
3543,Dimitrios Williams,Hombre,50,Nevada,Otro,04/12/2020,"$91,277.40",Casado,Universidad,Si,No,Domicilio,No
3544,Hamlet Fuller,Hombre,57,Nevada,Obrero,04/12/2020,"$48,463.22",Casado,Universidad,Si,No,Correo,No
3545,Lyndell Jennings,Mujer,41,Nevada,Empleado,04/12/2020,"$5,620.99",Casado,Basica,No,Si,Correo,No
3546,Ephram Thompson,Hombre,56,Nevada,Otro,04/12/2020,"$7,581.13",Casado,Universidad,Si,Si,Domicilio,No
3547,Laurance Joseph,Hombre,40,Nevada,Obrero,04/12/2020,"$51,474.31",Soltero,Preparatoria,No,No,Correo,No
3548,Chrysa Reed,Mujer,51,Nevada,Otro,04/12/2020,"$56,745.46",Soltero,Universidad,Si,No,Domicilio,No
3549,Victoria Horton,Mujer,44,Arizona,Otro,04/12/2020,"$38,457.27",Casado,Universidad,No,No,Correo,No
3550,Cari Horton,Mujer,40,Texas,Empleado,05/12/2020,"$34,342.64",Casado,Basica,No,Si,Celular,No
3551,Yolande Wong,Mujer,35,Texas,Empleado,05/12/2020,"$21,490.52",Soltero,Basica,Si,No,Domicilio,No
3552,Annaliese Reid,Mujer,36,Texas,Empleado,05/12/2020,"$20,804.64",Casado,Universidad,Si,No,Domicilio,No
3553,Donald Colon,Hombre,34,Texas,Empleado,05/12/2020,"$25,663.18",Casado,Universidad,No,No,Correo,No
3554,Dolley Bass,Mujer,32,Texas,Otro,05/12/2020,"$43,816.73",Casado,Universidad,Si,No,Correo,Si
3555,Dede Boone,Mujer,40,Texas,Otro,05/12/2020,"$100,813.55",Casado,Universidad,No,No,Domicilio,No
3556,Matty Franklin,Mujer,36,Texas,Empleado,05/12/2020,"$47,287.87",Casado,Universidad,Si,No,Domicilio,No
3557,Raoul Rose,Hombre,20,Texas,Empleado,05/12/2020,"$48,096.52",Casado,Preparatoria,No,No,Correo,Si
3558,Aleksandrs Becker,Hombre,34,Texas,Empleado,05/12/2020,$291.15,Casado,Preparatoria,Si,Si,Domicilio,No
3559,Ferd Fuller,Hombre,37,Nevada,Obrero,05/12/2020,"$13,141.69",Divorciado,Preparatoria,No,No,Correo,Si
3560,Karlene Colon,Mujer,42,Nevada,Otro,05/12/2020,"$81,348.46",Soltero,Universidad,Si,No,Correo,No
3561,Harlin Spencer,Hombre,30,Nevada,Empleado,05/12/2020,"$28,788.00",Casado,Universidad,Si,Si,Correo,No
3562,Dane Gomez,Hombre,48,Nevada,Obrero,05/12/2020,"$13,633.21",Casado,Preparatoria,No,No,Celular,No
3563,Harmon Olson,Hombre,38,Nevada,Otro,05/12/2020,"$50,443.72",Soltero,Preparatoria,No,No,Correo,No
3564,Robyn Weaver,Mujer,58,Nevada,Empleado,05/12/2020,"$21,302.16",Casado,Basica,No,No,Correo,No
3565,Patrick Horton,Hombre,48,Nevada,Otro,05/12/2020,"$19,696.30",Soltero,Preparatoria,No,Si,Correo,No
3566,Dorotea Lindsey,Mujer,46,Nevada,Otro,05/12/2020,"$24,969.07",Casado,Universidad,Si,Si,Domicilio,No
3567,Hunt Bass,Hombre,48,Nevada,Empleado,05/12/2020,"$81,385.99",Casado,Universidad,Si,No,Correo,No
3568,Gerty Gomez,Mujer,41,Nevada,Otro,05/12/2020,"$8,076.87",Casado,Otro,Si,No,Correo,No
3569,Jonie Reid,Mujer,42,Arizona,Empleado,05/12/2020,"$25,448.60",Divorciado,Universidad,Si,No,Domicilio,No
3570,Ambrose Hodges,Hombre,31,Texas,Otro,06/12/2020,"$23,907.97",Casado,Preparatoria,Si,No,Correo,No
3571,Gabrielle Beck,Mujer,40,Texas,Otro,06/12/2020,"$78,956.97",Casado,Preparatoria,No,No,Domicilio,No
3572,Talya Jensen,Mujer,32,Texas,Empleado,06/12/2020,"$47,771.66",Casado,Universidad,No,No,Correo,No
3573,Lanita Joseph,Mujer,22,Texas,Obrero,06/12/2020,"$36,593.39",Casado,Universidad,No,No,Correo,No
3574,Fayina Bowman,Mujer,40,Texas,Empleado,06/12/2020,"$45,892.04",Divorciado,Basica,No,Si,Correo,No
3575,Jeremy Malone,Hombre,26,Texas,Obrero,06/12/2020,"$18,124.48",Casado,Preparatoria,No,No,Correo,No
3576,Stella Silva,Mujer,27,Texas,Empleado,06/12/2020,"$15,879.84",Casado,Basica,Si,Si,Domicilio,No
3577,Lucas Wong,Hombre,33,Texas,Obrero,06/12/2020,"$36,293.49",Casado,Preparatoria,Si,No,Correo,No
3578,Maritsa Fuller,Mujer,35,Nevada,Otro,06/12/2020,"$5,658.39",Casado,Preparatoria,No,No,Correo,No
3579,Jess Lindsey,Hombre,48,Nevada,Obrero,06/12/2020,"$46,735.75",Casado,Universidad,Si,No,Domicilio,No
3580,Leroy Jensen,Hombre,61,Nevada,Obrero,06/12/2020,"$12,379.43",Divorciado,Preparatoria,No,No,Correo,No
3581,Hector Pena,Hombre,51,Nevada,Obrero,06/12/2020,"$48,744.55",Casado,Preparatoria,Si,No,Domicilio,No
3582,Octavius Mullins,Hombre,49,Nevada,Obrero,06/12/2020,"$1,205.34",Casado,Preparatoria,Si,No,Domicilio,No
3583,Owen Carr,Hombre,48,Nevada,Otro,06/12/2020,"$75,953.03",Casado,Preparatoria,Si,No,Domicilio,No
3584,Rosabelle Daniels,Mujer,36,Texas,Empleado,07/12/2020,"$10,072.21",Soltero,Preparatoria,Si,No,Domicilio,No
3585,Dwane Fuller,Hombre,51,Texas,Empleado,07/12/2020,"$39,104.81",Casado,Universidad,Si,No,Celular,No
3586,Wilma Brewer,Mujer,31,Texas,Empleado,07/12/2020,"$76,804.43",Casado,Universidad,Si,Si,Domicilio,No
3587,Ruthie Floyd,Mujer,35,Texas,Empleado,07/12/2020,"$9,863.79",Casado,Universidad,No,No,Correo,Si
3588,Edie Green,Hombre,28,Texas,Empleado,07/12/2020,"$17,759.49",Casado,Preparatoria,No,No,Correo,No
3589,Cristabel Silva,Mujer,40,Texas,Obrero,07/12/2020,"$118,375.69",Soltero,Universidad,No,No,Correo,No
3590,Chery Floyd,Mujer,34,Texas,Obrero,07/12/2020,"$54,287.96",Casado,Otro,No,No,Correo,Si
3591,Isaak Lindsey,Hombre,39,Texas,Empleado,07/12/2020,"$15,089.69",Casado,Preparatoria,No,No,Domicilio,No
3592,Sarita Hill,Mujer,41,Texas,Empleado,07/12/2020,"$81,023.42",Casado,Universidad,Si,No,Correo,No
3593,Hirsch Reed,Hombre,31,Texas,Empleado,07/12/2020,"$9,727.75",Casado,Universidad,Si,No,Domicilio,No
3594,Bernie Glover,Hombre,42,Texas,Empleado,07/12/2020,"$77,354.13",Soltero,Basica,Si,No,Correo,No
3595,Bettine Chandler,Mujer,36,Texas,Obrero,07/12/2020,"$68,185.25",Casado,Universidad,Si,Si,Domicilio,No
3596,Amadeus Jones,Hombre,31,Texas,Empleado,07/12/2020,"$26,256.39",Soltero,Universidad,No,No,Domicilio,No
3597,Joanie Gonzales,Mujer,37,Texas,Empleado,07/12/2020,"$33,781.51",Casado,Universidad,Si,No,Correo,No
3598,Clo Munoz,Mujer,33,Texas,Empleado,07/12/2020,"$16,723.60",Casado,Basica,No,No,Domicilio,No
3599,Lewis Reynolds,Hombre,26,Texas,Empleado,07/12/2020,"$29,096.40",Casado,Universidad,Si,No,Correo,No
3600,Chip Gomez,Hombre,39,Texas,Empleado,07/12/2020,"$16,267.54",Casado,Basica,No,No,Domicilio,No
3601,Herrmann Franklin,Hombre,33,Texas,Empleado,07/12/2020,"$67,248.09",Casado,Universidad,No,No,Correo,No
3602,Filip Gomez,Hombre,27,Texas,Obrero,07/12/2020,"$14,936.54",Casado,Universidad,Si,No,Domicilio,No
3603,Baron Mack,Hombre,40,Texas,Empleado,07/12/2020,"$21,127.19",Casado,Universidad,Si,No,Domicilio,No
3604,Ninon Klein,Mujer,46,Nevada,Otro,07/12/2020,"$51,843.30",Casado,Universidad,Si,No,Correo,No
3605,Dynah Hodges,Mujer,49,Nevada,Otro,07/12/2020,"$47,597.48",Casado,Preparatoria,No,No,Correo,No
3606,Graig Franklin,Hombre,60,Nevada,Otro,07/12/2020,"$61,128.73",Soltero,Preparatoria,No,No,Correo,No
3607,Emelyne Gomez,Mujer,46,Nevada,Otro,07/12/2020,"$82,173.49",Casado,Universidad,Si,No,Domicilio,No
3608,Adelind Franklin,Mujer,57,Nevada,Empleado,07/12/2020,"$29,570.28",Casado,Universidad,No,No,Celular,No
3609,Hailey Thompson,Hombre,39,Nevada,Otro,07/12/2020,"$86,576.46",Casado,Preparatoria,No,No,Domicilio,No
3610,Evelyn Jensen,Hombre,33,Nevada,Obrero,07/12/2020,"$52,323.16",Casado,Preparatoria,Si,No,Domicilio,No
3611,Sigrid Cross,Mujer,48,Nevada,Otro,07/12/2020,"$71,858.25",Divorciado,Universidad,Si,No,Domicilio,No
3612,Amie Gomez,Mujer,56,Nevada,Obrero,07/12/2020,"$31,358.45",Soltero,Universidad,Si,No,Correo,No
3613,Julienne Davis,Mujer,34,Texas,Empleado,08/12/2020,"$26,945.69",Divorciado,Preparatoria,No,No,Correo,No
3614,Cassaundra Gonzales,Mujer,42,Texas,Empleado,08/12/2020,"$32,963.99",Casado,Universidad,No,No,Domicilio,No
3615,Glynn Morales,Hombre,36,Texas,Empleado,08/12/2020,"$34,505.55",Divorciado,Preparatoria,No,No,Correo,No
3616,Pascal Malone,Hombre,41,Texas,Empleado,08/12/2020,"$26,877.27",Soltero,Universidad,No,No,Correo,No
3617,Elisha Carr,Hombre,45,Nevada,Empleado,08/12/2020,"$97,191.85",Soltero,Preparatoria,No,No,Correo,No
3618,Blaire Hodges,Mujer,49,Nevada,Otro,08/12/2020,"$41,726.45",Casado,Universidad,No,No,Correo,No
3619,Paulo Jensen,Hombre,48,Nevada,Otro,08/12/2020,"$39,381.54",Casado,Universidad,No,No,Correo,No
3620,Mick Cross,Hombre,44,Nevada,Obrero,08/12/2020,"$70,010.57",Casado,Basica,Si,No,Domicilio,No
3621,Marcio Horton,Hombre,28,Texas,Obrero,09/12/2020,"$7,349.45",Divorciado,Universidad,No,Si,Correo,No
3622,Marcie Wood,Mujer,26,Texas,Empleado,09/12/2020,"$26,854.01",Casado,Preparatoria,Si,No,Domicilio,No
3623,Luisa Gonzales,Mujer,54,Nevada,Otro,09/12/2020,"$42,979.04",Soltero,Preparatoria,No,No,Correo,No
3624,Emmet Green,Hombre,48,Nevada,Empleado,09/12/2020,"$81,250.79",Casado,Basica,Si,No,Correo,No
3625,Alston Manning,Hombre,43,Nevada,Obrero,09/12/2020,"$34,241.45",Casado,Preparatoria,Si,No,Correo,No
3626,Heath Rogers,Hombre,52,Nevada,Otro,09/12/2020,"$12,751.16",Casado,Universidad,Si,No,Correo,No
3627,Horacio Hill,Hombre,30,Texas,Empleado,10/12/2020,"$55,035.79",Casado,Universidad,Si,Si,Correo,No
3628,Nikos Mullins,Hombre,33,Texas,Empleado,10/12/2020,"$20,195.51",Casado,Universidad,No,Si,Correo,No
3629,Chet Rose,Hombre,21,Texas,Empleado,10/12/2020,"$25,706.27",Casado,Universidad,Si,No,Celular,No
3630,Roselia Klein,Mujer,31,Texas,Empleado,10/12/2020,"$29,008.12",Casado,Universidad,No,No,Correo,No
3631,Margaretta Jones,Mujer,43,Texas,Empleado,10/12/2020,"$61,987.72",Divorciado,Otro,Si,No,Domicilio,No
3632,Brewster Gomez,Hombre,38,Texas,Empleado,10/12/2020,"$24,689.60",Casado,Universidad,No,Si,Celular,No
3633,Mic Yates,Hombre,48,Texas,Empleado,10/12/2020,"$24,046.37",Soltero,Otro,No,No,Celular,No
3634,Gwenni Rogers,Mujer,49,Texas,Empleado,10/12/2020,"$31,022.61",Casado,Preparatoria,Si,Si,Correo,No
3635,Andy Page,Mujer,44,Texas,Empleado,10/12/2020,"$47,569.82",Casado,Universidad,Si,Si,Domicilio,No
3636,Angelika Daniels,Mujer,23,Texas,Empleado,10/12/2020,"$40,141.37",Casado,Preparatoria,Si,No,Correo,No
3637,Tomasine Boone,Mujer,31,Texas,Empleado,10/12/2020,"$103,585.78",Divorciado,Preparatoria,No,No,Correo,No
3638,Dionne Manning,Mujer,40,Texas,Empleado,10/12/2020,"$9,874.33",Casado,Universidad,Si,No,Domicilio,No
3639,Lion Manning,Hombre,31,Texas,Otro,10/12/2020,"$51,006.33",Soltero,Universidad,No,Si,Domicilio,No
3640,Noam Klein,Hombre,35,Texas,Obrero,10/12/2020,"$59,588.37",Casado,Preparatoria,No,No,Correo,No
3641,Alford Mack,Hombre,34,Texas,Empleado,10/12/2020,"$44,283.09",Casado,Basica,Si,No,Correo,No
3642,Tawsha Silva,Mujer,26,Texas,Otro,10/12/2020,"$4,084.63",Soltero,Universidad,Si,No,Correo,No
3643,Rhett Bridges,Hombre,27,Texas,Empleado,10/12/2020,"$106,125.73",Soltero,Preparatoria,No,No,Correo,Si
3644,Clarissa Bridges,Mujer,31,Texas,Empleado,10/12/2020,"$31,788.66",Divorciado,Otro,Si,No,Celular,No
3645,Burke Rodgers,Hombre,52,Nevada,Obrero,10/12/2020,"$66,478.36",Soltero,Universidad,No,No,Correo,No
3646,Merril Vega,Hombre,58,Nevada,Otro,10/12/2020,"$28,840.49",Soltero,Basica,Si,No,Correo,No
3647,Kris Page,Hombre,47,Nevada,Otro,10/12/2020,"$62,555.31",Soltero,Universidad,Si,Si,Correo,No
3648,Aube Nunez,Hombre,40,Nevada,Otro,10/12/2020,"$10,895.00",Soltero,Universidad,No,No,Correo,No
3649,Noell Green,Mujer,53,Nevada,Otro,10/12/2020,"$90,991.64",Soltero,Universidad,Si,No,Correo,No
3650,Henrik Silva,Hombre,51,Nevada,Obrero,10/12/2020,"$5,360.54",Casado,Preparatoria,Si,No,Correo,No
3651,Jacques Rogers,Hombre,63,Nevada,Obrero,10/12/2020,"$33,761.93",Soltero,Universidad,No,No,Correo,No
3652,Chrissie Bass,Mujer,49,Nevada,Otro,10/12/2020,"$52,122.28",Casado,Preparatoria,No,No,Correo,No
3653,Leonardo Silva,Hombre,54,Nevada,Obrero,10/12/2020,"$101,464.72",Soltero,Universidad,Si,No,Domicilio,Si
3654,Livia Green,Mujer,42,Arizona,Empleado,10/12/2020,"$10,127.76",Divorciado,Universidad,Si,No,Correo,Si
3655,Gloriane Adkins,Mujer,41,Arizona,Otro,10/12/2020,"$20,106.67",Soltero,Preparatoria,No,No,Correo,No
3656,Flore Silva,Mujer,29,Arizona,Empleado,10/12/2020,"$9,177.61",Casado,Preparatoria,Si,No,Correo,No
3657,Karleen Mullins,Mujer,38,Arizona,Otro,10/12/2020,"$94,885.87",Soltero,Otro,No,No,Correo,No
3658,Dawn Bass,Mujer,35,Texas,Empleado,11/12/2020,"$146,923.70",Divorciado,Universidad,Si,No,Celular,No
3659,Ofilia Jennings,Mujer,44,Texas,Otro,11/12/2020,"$30,006.69",Soltero,Universidad,No,No,Celular,Si
3660,Janus Peterson,Hombre,24,Texas,Obrero,11/12/2020,"$115,321.69",Casado,Universidad,No,No,Celular,No
3661,Maxim Meyer,Hombre,20,Nevada,Obrero,11/12/2020,"$3,959.51",Soltero,Universidad,Si,No,Domicilio,No
3662,Jaimie Becker,Mujer,50,Nevada,Otro,11/12/2020,"$60,741.55",Soltero,Universidad,No,No,Correo,No
3663,Kirby Floyd,Hombre,47,Nevada,Obrero,11/12/2020,"$10,651.54",Casado,Universidad,No,No,Domicilio,No
3664,Hilliard Boone,Hombre,41,Arizona,Empleado,11/12/2020,"$15,777.55",Casado,Universidad,Si,No,Domicilio,No
3665,Davon Rose,Hombre,46,Texas,Empleado,12/12/2020,"$28,622.04",Casado,Universidad,Si,No,Correo,No
3666,Glad Weaver,Mujer,41,Texas,Otro,12/12/2020,"$17,755.90",Soltero,Universidad,Si,No,Correo,No
3667,Annabelle Meyer,Mujer,42,Texas,Empleado,12/12/2020,"$83,839.79",Casado,Universidad,Si,No,Correo,Si
3668,Farica May,Mujer,36,Texas,Empleado,12/12/2020,"$13,413.63",Soltero,Preparatoria,No,No,Correo,No
3669,Vivien Jensen,Mujer,36,Texas,Empleado,12/12/2020,"$78,021.09",Soltero,Universidad,Si,No,Correo,No
3670,Marji Beck,Mujer,37,Texas,Empleado,12/12/2020,"$58,181.27",Soltero,Universidad,Si,No,Correo,No
3671,Esmaria Ellis,Mujer,32,Texas,Obrero,12/12/2020,"$30,002.40",Soltero,Basica,Si,No,Domicilio,No
3672,Herminia Silva,Mujer,24,Texas,Otro,12/12/2020,"$19,793.84",Casado,Universidad,No,No,Domicilio,No
3673,Kimmy Hill,Mujer,34,Texas,Empleado,12/12/2020,"$78,799.21",Casado,Universidad,Si,No,Correo,No
3674,Hattie Daniels,Mujer,54,Nevada,Otro,12/12/2020,"$33,190.43",Casado,Preparatoria,No,No,Domicilio,Si
3675,Keene Olson,Hombre,44,Nevada,Obrero,12/12/2020,"$63,615.24",Soltero,Preparatoria,Si,No,Correo,No
3676,Phillip Davis,Hombre,57,Nevada,Obrero,12/12/2020,"$70,747.61",Soltero,Preparatoria,No,No,Correo,No
3677,John-David Weaver,Hombre,64,Nevada,Obrero,12/12/2020,"$44,293.63",Casado,Universidad,No,No,Correo,No
3678,Anatoly Thompson,Hombre,34,Arizona,Empleado,12/12/2020,"$29,513.10",Casado,Universidad,Si,Si,Domicilio,No
3679,Mireille Bowman,Mujer,39,Arizona,Otro,12/12/2020,"$24,267.42",Divorciado,Universidad,No,No,Correo,No
3680,Maybelle Boone,Mujer,42,Texas,Empleado,13/12/2020,"$20,423.15",Casado,Universidad,Si,Si,Correo,No
3681,Pammi Jensen,Mujer,35,Texas,Otro,13/12/2020,"$15,724.78",Divorciado,Universidad,Si,No,Correo,No
3682,Andy Joseph,Hombre,28,Texas,Empleado,13/12/2020,"$46,286.13",Soltero,Universidad,Si,No,Domicilio,Si
3683,Rich Horton,Hombre,33,Texas,Empleado,13/12/2020,"$63,994.34",Divorciado,Preparatoria,No,No,Correo,No
3684,Quent Jensen,Hombre,36,Texas,Otro,13/12/2020,"$14,340.24",Casado,Universidad,Si,No,Correo,No
3685,Nathan Reynolds,Hombre,27,Texas,Empleado,13/12/2020,"$79,010.33",Soltero,Preparatoria,No,No,Correo,Si
3686,Hyacinthie Silva,Mujer,28,Texas,Obrero,13/12/2020,"$17,879.75",Soltero,Preparatoria,Si,No,Domicilio,No
3687,Johnette Reynolds,Mujer,33,Texas,Empleado,13/12/2020,"$67,525.49",Casado,Universidad,No,No,Domicilio,No
3688,Hephzibah Silva,Mujer,31,Texas,Obrero,13/12/2020,"$27,362.06",Soltero,Universidad,Si,No,Correo,No
3689,Parry Munoz,Hombre,36,Texas,Empleado,13/12/2020,"$4,266.61",Casado,Universidad,Si,No,Domicilio,No
3690,Agathe Boone,Mujer,29,Texas,Obrero,13/12/2020,"$19,661.60",Casado,Preparatoria,Si,No,Correo,No
3691,Rici Rowe,Mujer,53,Nevada,Otro,13/12/2020,"$52,830.91",Casado,Basica,No,No,Correo,Si
3692,Neale Ryan,Hombre,52,Nevada,Empleado,13/12/2020,"$17,050.31",Soltero,Preparatoria,No,No,Correo,No
3693,Jeramie Vega,Hombre,37,Nevada,Obrero,13/12/2020,"$4,603.99",Divorciado,Basica,Si,No,Domicilio,No
3694,Renault Ryan,Hombre,39,Nevada,Obrero,13/12/2020,"$44,528.49",Casado,Preparatoria,No,No,Correo,No
3695,Galen Adkins,Hombre,49,Nevada,Otro,13/12/2020,"$43,855.10",Casado,Universidad,Si,No,Correo,No
3696,Errol Brewer,Hombre,48,Nevada,Otro,13/12/2020,"$43,702.40",Casado,Preparatoria,No,No,Correo,Si
3697,Clemmie Carr,Hombre,52,Nevada,Obrero,13/12/2020,"$18,519.84",Soltero,Universidad,Si,Si,Domicilio,No
3698,Garret Mack,Hombre,50,Nevada,Obrero,13/12/2020,"$24,622.75",Divorciado,Basica,Si,No,Correo,No
3699,Geraldo Page,Hombre,48,Nevada,Obrero,13/12/2020,"$9,922.67",Casado,Basica,Si,No,Domicilio,No
3700,Nels Hill,Hombre,54,Nevada,Obrero,13/12/2020,"$26,277.79",Casado,Universidad,Si,Si,Correo,No
3701,Coletta Garcia,Mujer,53,Nevada,Otro,13/12/2020,"$76,698.81",Casado,Basica,No,No,Correo,No
3702,Herculie Rodgers,Hombre,47,Nevada,Otro,13/12/2020,"$41,149.34",Casado,Preparatoria,Si,No,Correo,No
3703,Chad Becker,Mujer,28,Nevada,Otro,13/12/2020,"$32,469.61",Casado,Universidad,Si,No,Correo,No
3704,Emile Cross,Hombre,35,Arizona,Obrero,13/12/2020,"$12,346.75",Casado,Basica,Si,No,Correo,No
3705,Janie Becker,Mujer,39,Arizona,Empleado,13/12/2020,"$4,439.79",Casado,Universidad,Si,No,Correo,No
3706,Avram Munoz,Hombre,34,Arizona,Otro,13/12/2020,"$15,649.94",Casado,Preparatoria,Si,No,Correo,No
3707,Claus Yates,Hombre,35,Arizona,Otro,13/12/2020,"$102,187.15",Casado,Basica,Si,Si,Domicilio,No
3708,Mallory Peterson,Mujer,47,Texas,Empleado,14/12/2020,"$62,471.85",Soltero,Universidad,Si,No,Domicilio,No
3709,Charley Munoz,Hombre,24,Texas,Empleado,14/12/2020,"$26,661.82",Divorciado,Preparatoria,No,Si,Correo,No
3710,Rhianna Rose,Mujer,25,Texas,Otro,14/12/2020,"$45,166.81",Casado,Universidad,Si,No,Correo,No
3711,Alyse Morales,Mujer,39,Texas,Empleado,14/12/2020,"$30,395.09",Casado,Preparatoria,No,No,Correo,No
3712,Katusha Garcia,Mujer,41,Texas,Empleado,14/12/2020,$852.01,Casado,Universidad,No,No,Domicilio,No
3713,Kym Francis,Mujer,35,Texas,Empleado,14/12/2020,"$23,025.72",Casado,Basica,Si,No,Domicilio,No
3714,Lane Munoz,Hombre,28,Texas,Empleado,14/12/2020,"$57,066.31",Casado,Universidad,No,No,Correo,No
3715,Gilligan Peterson,Mujer,36,Texas,Empleado,14/12/2020,"$129,307.18",Divorciado,Preparatoria,Si,No,Correo,No
3716,Pete Rogers,Hombre,36,Texas,Obrero,14/12/2020,"$51,658.07",Casado,Universidad,No,No,Domicilio,No
3717,Elwin Weaver,Hombre,38,Nevada,Otro,14/12/2020,"$6,577.84",Divorciado,Universidad,Si,No,Domicilio,No
3718,Garth Carr,Hombre,38,Nevada,Otro,14/12/2020,"$59,704.90",Casado,Preparatoria,No,No,Celular,No
3719,Abdulkarim Franklin,Hombre,48,Nevada,Obrero,14/12/2020,"$32,477.78",Divorciado,Otro,Si,No,Domicilio,No
3720,Christ Silva,Hombre,49,Nevada,Otro,14/12/2020,"$18,661.69",Soltero,Preparatoria,No,No,Correo,No
3721,Jared Floyd,Hombre,57,Nevada,Obrero,14/12/2020,"$12,027.13",Casado,Universidad,Si,No,Correo,No
3722,Pepe Meyer,Hombre,37,Nevada,Obrero,14/12/2020,"$8,935.22",Casado,Universidad,No,Si,Domicilio,No
3723,Mylo Gomez,Hombre,61,Nevada,Obrero,14/12/2020,"$46,704.85",Casado,Universidad,Si,No,Domicilio,No
3724,Orson Rodgers,Hombre,46,Arizona,Obrero,14/12/2020,"$3,282.42",Soltero,Universidad,Si,No,Correo,Si
3725,Inga Glover,Mujer,36,Arizona,Empleado,14/12/2020,"$25,658.21",Divorciado,Universidad,Si,No,Correo,No
3726,Shoshanna Vega,Mujer,38,Arizona,Empleado,14/12/2020,"$35,570.42",Casado,Basica,Si,No,Domicilio,No
3727,Edward Horton,Hombre,31,Texas,Empleado,15/12/2020,"$40,799.55",Casado,Otro,Si,No,Domicilio,No
